order_id,Distance_Rider_from_Store,travel_time_to_store,Distance_to_Customer,travel_time_to_customer,order_status,delivery_status,distance_category,Date
2279459,1.74,0,3.33,10,Completed,Late,Short Distance,14/12/2024
2279460,2.34,0,5.09,29,Completed,On Time,Long Distance,14/12/2024
2279461,1.13,0,2.21,26,Completed,Late,Short Distance,14/12/2024
2279462,4.61,41,8.96,33,Completed,Late,Long Distance,14/12/2024
2279463,1.66,0,2.88,3,Completed,On Time,Short Distance,15/12/2024
2279464,1.43,42,2.34,0,Completed,On Time,Short Distance,14/12/2024
2279465,8.92,0,10.69,64,Completed,Late,Long Distance,14/12/2024
2279466,2.21,0,7.08,17,Completed,On Time,Long Distance,14/12/2024
2279468,6.32,0,7.72,25,Completed,On Time,Long Distance,14/12/2024
2279469,1.74,0,4.92,22,Completed,Late,Short Distance,14/12/2024
2279470,7.15,35,14.55,38,Completed,On Time,Long Distance,14/12/2024
2279473,3.04,0,3.96,0,Cancelled,Unknown,Short Distance,Null
2279475,1.78,0,3.81,0,Completed,On Time,Short Distance,Null
2279476,5.1,0,6.69,23,Completed,Late,Long Distance,14/12/2024
2279478,2.47,0,5.06,11,Completed,On Time,Long Distance,14/12/2024
2279479,1.66,91,2.53,14,Completed,On Time,Short Distance,14/12/2024
2279481,3.16,0,4.73,22,Completed,Late,Short Distance,14/12/2024
2279483,0.69,7,1.02,9,Completed,Late,Short Distance,14/12/2024
2279484,5.74,0,7.59,84,Completed,On Time,Long Distance,14/12/2024
2279485,9.73,0,14.35,0,Completed,On Time,Long Distance,Null
2279486,0.81,0,4.88,58,Completed,Late,Short Distance,14/12/2024
2279487,3.69,0,4.98,20,Completed,Late,Short Distance,14/12/2024
2279488,1.78,0,4.56,63,Completed,Late,Short Distance,14/12/2024
2279489,1.34,0,4.07,0,Completed,On Time,Short Distance,14/12/2024
2279490,0.83,0,1.2,14,Completed,Late,Short Distance,14/12/2024
2279491,2.98,0,4.28,19,Completed,On Time,Short Distance,14/12/2024
2279492,3.4,0,7.33,63,Completed,On Time,Long Distance,14/12/2024
2279493,2.3,197,2.8,11,Completed,Late,Short Distance,14/12/2024
2279494,1.01,0,1.46,6,Completed,On Time,Short Distance,14/12/2024
2279497,3.1,0,4.79,0,Cancelled,Unknown,Short Distance,Null
2279498,1.44,0,2,18,Completed,Late,Short Distance,14/12/2024
2279499,6.42,0,9.04,43,Completed,Late,Long Distance,14/12/2024
2279500,0.77,0,1.07,5,Completed,Late,Short Distance,14/12/2024
2279501,3.09,112,4.99,14,Completed,Late,Short Distance,14/12/2024
2279503,2.96,0,5.27,46,Completed,On Time,Long Distance,14/12/2024
2279505,1.64,0,2.41,15,Completed,Late,Short Distance,14/12/2024
2279506,3.06,0,6.51,0,Cancelled,Unknown,Long Distance,Null
2279507,2.27,11,3.09,12,Completed,On Time,Short Distance,14/12/2024
2279508,3.66,0,6.92,42,Completed,On Time,Long Distance,14/12/2024
2279509,4.06,0,7.47,64,Completed,Late,Long Distance,14/12/2024
2279511,1.86,0,3.12,55,Completed,On Time,Short Distance,14/12/2024
2279512,2.7,0,3.49,9,Completed,On Time,Short Distance,14/12/2024
2279513,2.4,0,4.87,26,Completed,On Time,Short Distance,14/12/2024
2279515,2.09,0,3.63,0,Cancelled,Unknown,Short Distance,Null
2279516,2.13,6,2.74,25,Completed,On Time,Short Distance,14/12/2024
2279517,1.84,0,2.91,57,Completed,On Time,Short Distance,14/12/2024
2279518,1.57,6,2.92,17,Completed,Late,Short Distance,14/12/2024
2279519,0.37,0,1.32,6,Completed,Early,Short Distance,14/12/2024
2279520,4.11,0,5.6,17,Completed,Late,Long Distance,14/12/2024
2279521,3.07,0,3.88,0,Cancelled,Unknown,Short Distance,Null
2279523,3.03,0,4.48,6,Completed,On Time,Short Distance,14/12/2024
2279524,2.69,63,5.42,0,Completed,On Time,Long Distance,14/12/2024
2279525,3.06,24,4.13,17,Completed,On Time,Short Distance,14/12/2024
2279526,9.89,0,16.09,0,Cancelled,Unknown,Long Distance,Null
2279529,4.17,0,7.41,0,Cancelled,Unknown,Long Distance,Null
2279531,0.9,0,1.31,0,Completed,On Time,Short Distance,14/12/2024
2279532,1.96,1,5.26,27,Completed,On Time,Long Distance,14/12/2024
2279533,3.46,0,5.39,39,Completed,On Time,Long Distance,14/12/2024
2279534,4.57,0,9.1,99,Completed,Late,Long Distance,14/12/2024
2279535,2.46,0,3,9,Completed,On Time,Short Distance,14/12/2024
2279536,1.46,0,1.79,6,Completed,On Time,Short Distance,14/12/2024
2279537,5.82,0,8.4,46,Completed,Late,Long Distance,14/12/2024
2279538,2.62,0,5.37,28,Completed,On Time,Long Distance,14/12/2024
2279539,2.63,0,4.21,24,Completed,On Time,Short Distance,14/12/2024
2279540,0.73,0,1.57,20,Completed,Late,Short Distance,14/12/2024
2279541,4.47,31,6.16,27,Completed,Early,Long Distance,14/12/2024
2279542,1.31,46,2.37,14,Completed,Late,Short Distance,14/12/2024
2279543,7.4,0,8.75,85,Completed,Late,Long Distance,14/12/2024
2279546,2.42,0,4.12,20,Completed,Late,Short Distance,14/12/2024
2279547,1.02,0,2.53,12,Completed,Late,Short Distance,14/12/2024
2279548,2.26,0,4.09,22,Completed,Late,Short Distance,14/12/2024
2279549,2.37,0,3.27,12,Completed,On Time,Short Distance,14/12/2024
2279550,0.95,43,1.58,16,Completed,On Time,Short Distance,14/12/2024
2279551,0.17,0,0.31,17,Completed,On Time,Short Distance,14/12/2024
2279553,3.12,0,4.32,0,Cancelled,Unknown,Short Distance,Null
2279554,2.05,0,2.82,21,Completed,On Time,Short Distance,14/12/2024
2279555,2.93,0,4.89,160,Completed,Late,Short Distance,Null
2279556,2.89,1,5.56,54,Completed,On Time,Long Distance,14/12/2024
2279558,6.29,0,12.78,37,Completed,Late,Long Distance,14/12/2024
2279559,4.42,0,6.78,0,Cancelled,Unknown,Long Distance,Null
2279560,4.67,0,7.78,31,Completed,Late,Long Distance,14/12/2024
2279563,2.76,0,4.89,106,Completed,Late,Short Distance,14/12/2024
2279564,0.78,0,1.68,35,Completed,Late,Short Distance,14/12/2024
2279566,0.54,0,2.13,19,Completed,On Time,Short Distance,14/12/2024
2279567,0.74,0,2.98,11,Completed,Late,Short Distance,14/12/2024
2279568,2.42,0,3.05,8,Completed,On Time,Short Distance,14/12/2024
2279569,2.7,0,6.42,27,Completed,Late,Long Distance,14/12/2024
2279570,3.46,0,5.25,12,Completed,On Time,Long Distance,14/12/2024
2279572,0.63,0,0.96,1,Completed,On Time,Short Distance,14/12/2024
2279573,3.35,0,7.51,66,Completed,On Time,Long Distance,14/12/2024
2279574,5.91,0,8.67,29,Completed,Late,Long Distance,14/12/2024
2279575,3.91,0,6.79,55,Completed,Late,Long Distance,14/12/2024
2279576,2.05,0,2.78,51,Completed,Late,Short Distance,14/12/2024
2279577,4.35,0,6.5,0,Cancelled,Unknown,Long Distance,Null
2279578,1.92,0,2.89,12,Completed,On Time,Short Distance,14/12/2024
2279579,0.47,0,0.95,1,Completed,On Time,Short Distance,14/12/2024
2279580,0.63,0,0.92,0,Completed,Early,Short Distance,14/12/2024
2279581,1.81,0,3.3,54,Completed,Late,Short Distance,14/12/2024
2279582,8.42,0,11.33,26,Completed,On Time,Long Distance,Null
2279583,3.08,49,4.09,33,Completed,Late,Short Distance,14/12/2024
2279585,4.15,0,7.08,22,Completed,On Time,Long Distance,14/12/2024
2279586,5.43,0,6.5,47,Completed,Late,Long Distance,14/12/2024
2279587,8.96,0,12.73,0,Cancelled,Unknown,Long Distance,Null
2279588,3.96,0,6.5,0,Cancelled,Unknown,Long Distance,Null
2279589,1.87,46,2.75,27,Completed,Late,Short Distance,14/12/2024
2279590,7.5,0,9.49,44,Completed,On Time,Long Distance,14/12/2024
2279591,1.4,0,2.22,16,Completed,On Time,Short Distance,14/12/2024
2279592,4.91,0,6.46,0,Cancelled,Unknown,Long Distance,Null
2279593,2.82,0,7.47,16,Completed,Early,Long Distance,14/12/2024
2279595,3.53,0,6.5,57,Completed,Late,Long Distance,14/12/2024
2279597,2.14,0,2.71,32,Completed,Late,Short Distance,14/12/2024
2279598,0.86,0,2.08,12,Completed,On Time,Short Distance,14/12/2024
2279599,2.34,155,4.74,11,Completed,Late,Short Distance,14/12/2024
2279600,3.51,36,6.72,50,Completed,Late,Long Distance,14/12/2024
2279601,7.59,0,10.53,94,Completed,Late,Long Distance,14/12/2024
2279602,2.59,0,3.95,16,Completed,On Time,Short Distance,14/12/2024
2279603,4.89,1,6.59,61,Completed,On Time,Long Distance,14/12/2024
2279604,1.4,10,2.99,13,Completed,Early,Short Distance,14/12/2024
2279606,4,60,6.4,24,Completed,On Time,Long Distance,14/12/2024
2279607,5.49,0,9.56,0,Cancelled,Unknown,Long Distance,Null
2279608,0.99,0,2.33,10,Completed,On Time,Short Distance,14/12/2024
2279609,2.66,0,4.4,31,Completed,On Time,Short Distance,14/12/2024
2279610,5.28,0,7.07,41,Completed,On Time,Long Distance,14/12/2024
2279612,9.91,0,12.58,1,Completed,On Time,Long Distance,Null
2279613,0.98,0,1.52,7,Completed,On Time,Short Distance,14/12/2024
2279615,1.16,0,2.83,0,Cancelled,Unknown,Short Distance,Null
2279617,2.59,0,5.42,27,Completed,On Time,Long Distance,14/12/2024
2279618,1.37,15,1.99,25,Completed,On Time,Short Distance,14/12/2024
2279619,5.26,0,10.13,29,Completed,On Time,Long Distance,14/12/2024
2279620,2.04,0,2.87,10,Completed,On Time,Short Distance,14/12/2024
2279621,2.69,0,5.5,39,Completed,On Time,Long Distance,14/12/2024
2279623,1.6,27,2.79,3,Completed,On Time,Short Distance,14/12/2024
2279624,2.43,7,3.14,10,Completed,On Time,Short Distance,14/12/2024
2279625,2.42,0,4.03,4,Completed,On Time,Short Distance,14/12/2024
2279626,1.31,23,1.9,11,Completed,Early,Short Distance,14/12/2024
2279627,0.42,0,1.44,23,Completed,On Time,Short Distance,14/12/2024
2279628,0.19,0,0.55,3,Completed,On Time,Short Distance,14/12/2024
2279629,1.4,49,1.75,31,Completed,On Time,Short Distance,14/12/2024
2279630,0.65,1,1.04,11,Completed,On Time,Short Distance,14/12/2024
2279631,3.22,0,5.61,22,Completed,Late,Long Distance,14/12/2024
2279633,1.87,1,2.75,18,Completed,On Time,Short Distance,14/12/2024
2279634,3.84,0,5.59,33,Completed,On Time,Long Distance,14/12/2024
2279635,2.13,0,5.54,16,Completed,On Time,Long Distance,14/12/2024
2279636,2.12,0,3.46,27,Completed,On Time,Short Distance,14/12/2024
2279637,0.56,0,1.02,19,Completed,Early,Short Distance,14/12/2024
2279638,2.52,0,4.96,53,Completed,On Time,Short Distance,14/12/2024
2279639,0.83,0,1.2,13,Completed,Early,Short Distance,14/12/2024
2279640,2.67,0,3.99,36,Completed,On Time,Short Distance,14/12/2024
2279641,2,0,3.05,1,Completed,On Time,Short Distance,14/12/2024
2279642,8.4,0,13.81,88,Completed,Late,Long Distance,14/12/2024
2279643,3.03,0,3.64,19,Completed,On Time,Short Distance,14/12/2024
2279644,0.63,0,0.98,13,Completed,On Time,Short Distance,14/12/2024
2279645,4.92,0,7.15,33,Completed,Late,Long Distance,14/12/2024
2279646,0.25,5,0.93,4,Completed,On Time,Short Distance,14/12/2024
2279647,1.1,0,1.91,8,Completed,Late,Short Distance,14/12/2024
2279650,0.54,0,4.22,19,Completed,On Time,Short Distance,14/12/2024
2279651,1.72,0,4.85,18,Completed,On Time,Short Distance,14/12/2024
2279652,1.37,40,3.53,16,Completed,On Time,Short Distance,14/12/2024
2279655,1.69,0,3.72,0,Cancelled,Unknown,Short Distance,Null
2279657,4.61,68,8.04,29,Completed,Late,Long Distance,14/12/2024
2279659,1.13,0,5.34,63,Completed,Late,Long Distance,14/12/2024
2279660,2.97,0,4.21,0,Cancelled,Unknown,Short Distance,Null
2279661,2.19,0,2.75,0,Cancelled,Unknown,Short Distance,Null
2279662,1.34,49,3.99,19,Completed,On Time,Short Distance,14/12/2024
2279664,1.93,0,5.65,14,Completed,Late,Long Distance,14/12/2024
2279665,2.6,0,4.18,25,Completed,On Time,Short Distance,14/12/2024
2279666,2.07,0,2.74,18,Completed,Late,Short Distance,14/12/2024
2279668,4.39,1,7.03,76,Completed,Late,Long Distance,14/12/2024
2279669,2.12,0,2.98,31,Completed,On Time,Short Distance,14/12/2024
2279670,1.45,13,2.05,10,Completed,On Time,Short Distance,14/12/2024
2279671,1,0,1.99,39,Completed,Late,Short Distance,14/12/2024
2279672,1.09,40,1.49,0,Completed,Early,Short Distance,14/12/2024
2279675,2.85,0,4.96,36,Completed,On Time,Short Distance,14/12/2024
2279676,6.29,0,15.9,45,Completed,Late,Long Distance,14/12/2024
2279677,1.02,0,1.34,13,Completed,Late,Short Distance,14/12/2024
2279678,1.43,0,2.77,13,Completed,On Time,Short Distance,14/12/2024
2279679,4.74,0,6.03,0,Cancelled,Unknown,Long Distance,Null
2279680,3.41,113,5.42,21,Completed,Late,Long Distance,14/12/2024
2279681,3.68,0,5.75,34,Completed,On Time,Long Distance,14/12/2024
2279682,2.05,0,3.33,16,Completed,On Time,Short Distance,14/12/2024
2279683,6.44,0,10.16,0,Completed,Unknown,Long Distance,Null
2279684,2.4,0,3.07,0,Cancelled,Unknown,Short Distance,Null
2279685,3.2,0,8.85,14,Completed,On Time,Long Distance,14/12/2024
2279686,2.48,0,3.01,11,Completed,On Time,Short Distance,14/12/2024
2279688,1.61,0,2.97,14,Completed,On Time,Short Distance,14/12/2024
2279690,1.01,0,1.04,1,Completed,On Time,Short Distance,14/12/2024
2279691,2.51,0,3.74,92,Completed,Late,Short Distance,14/12/2024
2279692,2.86,0,5.21,0,Cancelled,Unknown,Long Distance,Null
2279693,4.73,0,7.43,18,Completed,On Time,Long Distance,14/12/2024
2279694,3.22,0,3.72,62,Completed,On Time,Short Distance,14/12/2024
2279695,5.76,0,8.38,60,Completed,On Time,Long Distance,14/12/2024
2279696,4.6,0,8.03,25,Completed,On Time,Long Distance,14/12/2024
2279697,0.63,0,1.36,37,Completed,Late,Short Distance,14/12/2024
2279698,4.86,0,6.32,25,Completed,On Time,Long Distance,14/12/2024
2279700,4.69,34,5.4,53,Completed,Late,Long Distance,14/12/2024
2279701,7.28,0,11.96,66,Completed,Late,Long Distance,14/12/2024
2279702,2.91,0,3.81,13,Completed,Late,Short Distance,14/12/2024
2279703,1.33,0,2.08,0,Completed,Late,Short Distance,14/12/2024
2279706,5.67,3,17.9,47,Completed,Late,Long Distance,14/12/2024
2279707,2.01,0,3.05,11,Completed,On Time,Short Distance,14/12/2024
2279708,7.63,0,10.3,79,Completed,Late,Long Distance,Null
2279709,3.09,0,4.88,23,Completed,On Time,Short Distance,Null
2279710,1.48,0,2.33,9,Completed,On Time,Short Distance,14/12/2024
2279711,2.28,0,3.79,33,Completed,On Time,Short Distance,14/12/2024
2279712,8.04,0,10.67,47,Completed,On Time,Long Distance,14/12/2024
2279713,1.09,0,6.16,39,Completed,On Time,Long Distance,14/12/2024
2279715,1.89,1,4.27,19,Completed,On Time,Short Distance,14/12/2024
2279716,1.58,12,4.78,19,Completed,Late,Short Distance,14/12/2024
2279717,2.66,31,6.09,30,Completed,On Time,Long Distance,14/12/2024
2279718,3.79,2,6.21,23,Completed,Late,Long Distance,14/12/2024
2279720,1.11,0,2.3,14,Completed,Early,Short Distance,14/12/2024
2279722,3.14,18,4.16,8,Completed,On Time,Short Distance,15/12/2024
2279723,2,0,3.88,0,Cancelled,Unknown,Short Distance,Null
2279724,1.76,0,3.5,11,Completed,Late,Short Distance,14/12/2024
2279725,8.44,101,14.48,30,Completed,Late,Long Distance,14/12/2024
2279727,3.03,34,6.8,13,Completed,On Time,Long Distance,14/12/2024
2279729,2.17,0,4.55,0,Cancelled,Unknown,Short Distance,Null
2279730,4.73,0,5.42,22,Completed,On Time,Long Distance,14/12/2024
2279731,2.28,17,3.8,32,Completed,Late,Short Distance,14/12/2024
2279732,5.23,16,8.23,48,Completed,Late,Long Distance,14/12/2024
2279733,1.7,0,6.53,49,Completed,Late,Long Distance,14/12/2024
2279734,3.66,0,5.68,35,Completed,On Time,Long Distance,14/12/2024
2279735,1.89,11,2.54,16,Completed,Late,Short Distance,14/12/2024
2279736,1.79,0,3.34,49,Completed,Late,Short Distance,14/12/2024
2279738,0.37,11,0.75,5,Completed,On Time,Short Distance,14/12/2024
2279741,2.35,0,4.01,17,Completed,Late,Short Distance,14/12/2024
2279743,1.54,0,3.24,13,Completed,On Time,Short Distance,14/12/2024
2279745,0.3,2,0.61,21,Completed,On Time,Short Distance,14/12/2024
2279746,0.63,0,0.9,7,Completed,On Time,Short Distance,14/12/2024
2279747,2.08,0,4.24,15,Completed,On Time,Short Distance,14/12/2024
2279748,1.28,30,1.7,11,Completed,On Time,Short Distance,14/12/2024
2279749,0.56,0,1.46,18,Completed,On Time,Short Distance,14/12/2024
2279751,3.71,0,5.32,24,Completed,On Time,Long Distance,14/12/2024
2279752,1.84,0,4.2,21,Completed,Late,Short Distance,14/12/2024
2279753,2.27,0,3.65,14,Completed,Late,Short Distance,14/12/2024
2279754,2.24,0,3.1,34,Completed,On Time,Short Distance,14/12/2024
2279755,3.32,0,5.35,61,Completed,Late,Long Distance,Null
2279756,3.03,3,4.19,14,Completed,On Time,Short Distance,14/12/2024
2279757,1.19,0,3.66,0,Cancelled,Unknown,Short Distance,Null
2279758,2.6,0,5.17,32,Completed,Late,Long Distance,14/12/2024
2279759,3.98,1,5.85,35,Completed,Late,Long Distance,14/12/2024
2279760,2.28,45,4.19,23,Completed,On Time,Short Distance,14/12/2024
2279761,3.02,40,5.37,23,Completed,On Time,Long Distance,14/12/2024
2279762,1.92,78,3.88,2,Completed,Late,Short Distance,14/12/2024
2279763,4.59,0,6.79,59,Completed,On Time,Long Distance,14/12/2024
2279765,4.2,0,7.22,0,Cancelled,Unknown,Long Distance,Null
2279766,9.23,0,12.68,20,Completed,Late,Long Distance,Null
2279767,2.78,0,5.1,23,Completed,On Time,Long Distance,14/12/2024
2279768,3.56,0,6.3,34,Completed,On Time,Long Distance,14/12/2024
2279769,3.69,0,5.81,35,Completed,Late,Long Distance,14/12/2024
2279771,2.73,0,3.67,24,Completed,Late,Short Distance,14/12/2024
2279772,4.67,6,6.98,27,Completed,On Time,Long Distance,14/12/2024
2279773,2.95,0,5.85,48,Completed,Late,Long Distance,14/12/2024
2279774,3.39,0,5.76,21,Completed,On Time,Long Distance,14/12/2024
2279775,3.39,0,5.88,0,Cancelled,Unknown,Long Distance,Null
2279776,1.63,0,2.37,13,Completed,On Time,Short Distance,14/12/2024
2279780,3.57,2,6.22,51,Completed,Late,Long Distance,14/12/2024
2279782,2.26,0,3.36,26,Completed,On Time,Short Distance,14/12/2024
2279783,2.12,0,2.92,18,Completed,Late,Short Distance,14/12/2024
2279784,3.77,13,6.78,6,Completed,On Time,Long Distance,15/12/2024
2279785,3.19,0,6.99,15,Completed,Early,Long Distance,15/12/2024
2279786,1.57,0,4.25,13,Completed,On Time,Short Distance,14/12/2024
2279787,0.75,0,1.9,5,Completed,On Time,Short Distance,14/12/2024
2279788,1.34,0,3.17,13,Completed,On Time,Short Distance,14/12/2024
2279789,3.12,0,6.96,92,Completed,Late,Long Distance,14/12/2024
2279790,4.31,0,5.5,27,Completed,Late,Long Distance,14/12/2024
2279791,5.45,0,10.43,56,Completed,Late,Long Distance,14/12/2024
2279792,5.6,47,11.07,57,Completed,Late,Long Distance,14/12/2024
2279793,6.29,0,15.9,48,Completed,On Time,Long Distance,14/12/2024
2279794,5.73,0,7.29,32,Completed,On Time,Long Distance,14/12/2024
2279795,3.07,26,3.88,33,Completed,On Time,Short Distance,14/12/2024
2279796,5.61,0,8.11,40,Completed,Late,Long Distance,14/12/2024
2279797,0.23,5,0.56,9,Completed,On Time,Short Distance,14/12/2024
2279798,4.69,35,5.24,24,Completed,On Time,Long Distance,14/12/2024
2279799,1.6,0,2.09,16,Completed,Late,Short Distance,14/12/2024
2279801,2.35,0,5.42,105,Completed,Late,Long Distance,14/12/2024
2279804,1.74,0,2.13,26,Completed,Late,Short Distance,14/12/2024
2279805,4.65,0,8.07,88,Completed,Late,Long Distance,14/12/2024
2279806,7.39,0,10.81,48,Completed,On Time,Long Distance,15/12/2024
2279807,2.75,0,4.8,15,Completed,On Time,Short Distance,14/12/2024
2279808,2.39,0,6.3,0,Cancelled,Unknown,Long Distance,Null
2279809,3.45,0,8.69,23,Completed,On Time,Long Distance,14/12/2024
2279810,5.17,0,7.02,25,Completed,Late,Long Distance,14/12/2024
2279811,6.79,0,9.86,0,Cancelled,Unknown,Long Distance,Null
2279812,1.47,0,2.06,20,Completed,On Time,Short Distance,14/12/2024
2279815,3.67,0,5.47,44,Completed,On Time,Long Distance,14/12/2024
2279817,2.24,0,3.64,22,Completed,On Time,Short Distance,14/12/2024
2279818,2.48,40,4.68,18,Completed,On Time,Short Distance,14/12/2024
2279819,1.03,6,1.28,6,Completed,Late,Short Distance,14/12/2024
2279820,1.75,0,5.72,21,Completed,On Time,Long Distance,14/12/2024
2279823,0.31,0,0.63,10,Completed,On Time,Short Distance,14/12/2024
2279825,8.39,0,12.27,0,Cancelled,Unknown,Long Distance,Null
2279826,2.14,0,4.12,21,Completed,On Time,Short Distance,14/12/2024
2279827,0.41,7,1.1,9,Completed,Late,Short Distance,14/12/2024
2279828,2.41,17,3.65,5,Completed,On Time,Short Distance,14/12/2024
2279829,3.93,11,5.67,7,Completed,On Time,Long Distance,15/12/2024
2279830,3.22,13,5.09,37,Completed,Late,Long Distance,14/12/2024
2279831,2.82,20,4.02,15,Completed,On Time,Short Distance,14/12/2024
2279833,1.54,6,3.11,16,Completed,On Time,Short Distance,14/12/2024
2279834,2.42,0,2.99,29,Completed,Late,Short Distance,14/12/2024
2279835,2.82,0,5.62,30,Completed,Late,Long Distance,Null
2279836,2.61,32,4.23,17,Completed,On Time,Short Distance,14/12/2024
2279837,4.86,0,9.3,28,Completed,On Time,Long Distance,14/12/2024
2279838,1.11,0,2.3,16,Completed,Early,Short Distance,14/12/2024
